;Primary Server Requests;;Secondary Server;;Primary Server Sockets;;;Secondary Server Sockets;;;Primary Server;;Secondary Server
time;requests;time;requests;time;allocated;timewait;time;allocated;timewait;time;Bad Request;time;Bad Request
;;08:36:02;0.9980112;08:32:09;21;0;08:32:09;21;1;;;;
;;08:36:03;0.9993721;08:32:10;21;0;08:32:10;21;1;;;;
;;08:36:04;10.010.687;08:32:11;21;0;08:32:11;21;1;;;;
;;08:36:05;0.9976979;08:32:12;21;0;08:32:12;21;1;;;;
;;08:36:06;10.028.653;08:32:13;21;0;08:32:13;21;1;;;;
;;08:36:07;10.015.286;08:32:14;21;0;08:32:14;21;1;;;;
;;08:36:08;0.9981072;08:32:15;21;0;08:32:15;21;1;;;;
;;08:36:09;0.9979694;08:32:16;21;0;08:32:16;21;1;;;;
;;08:36:10;1.001.347;08:32:17;21;0;08:32:17;21;1;;;;
;;08:36:11;0.9992063;08:32:18;21;0;08:32:18;21;1;;;;
;;08:36:12;0.9995819;08:32:19;21;0;08:32:19;11;1;;;;
;;08:36:13;10.013.337;08:32:20;21;0;08:32:20;11;6;;;;
;;08:36:14;10.022.383;08:32:21;21;0;08:32:21;11;6;;;;
;;08:36:15;10.000.319;08:32:22;21;0;08:32:22;11;6;;;;
;;08:36:16;0.9999725;08:32:23;21;0;08:32:23;11;6;;;;
;;08:36:17;0.9999786;08:32:24;21;0;08:32:24;11;6;;;;
;;08:36:18;10.001.498;08:32:25;21;0;08:32:25;11;6;;;;
;;08:36:19;10.000.879;08:32:26;21;0;08:32:26;11;6;;;;
;;08:36:20;0.998365;08:32:27;21;0;08:32:27;11;6;;;;
;;08:36:21;0.9989488;08:32:28;21;0;08:32:28;11;5;;;;
;;08:36:22;10.025.061;08:32:29;21;0;08:32:29;11;5;;;;
;;08:36:23;10.000.237;08:32:30;21;0;08:32:30;11;5;;;;
;;08:36:24;0.9977294;08:32:31;21;0;08:32:31;11;5;;;;
;;08:36:25;0.9977853;08:32:32;21;0;08:32:32;11;5;;;;
;;08:36:26;1.000.915;08:32:33;21;0;08:32:33;11;5;;;;
;;08:36:27;0.9978991;08:32:34;21;0;08:32:34;11;5;;;;
;;08:36:28;10.040.453;08:32:35;21;0;08:32:35;11;5;;;;
;;08:36:29;10.017.538;08:32:36;21;0;08:32:36;11;5;;;;
;;08:36:30;10.000.056;08:32:37;21;0;08:32:37;11;5;;;;
;;08:36:31;0.9977641;08:32:38;21;0;08:32:38;11;5;;;;
;;08:36:32;0.997453;08:32:39;21;0;08:32:39;11;5;;;;
;;08:36:33;10.045.646;08:32:40;21;0;08:32:40;11;5;;;;
;;08:36:34;10.001.389;08:32:41;21;0;08:32:41;11;5;;;;
;;08:36:35;0.9938347;08:32:42;21;0;08:32:42;11;5;;;;
;;08:36:36;0.9937885;;;;08:32:43;11;5;;;;
;;08:36:37;1.009.997;;;;08:32:44;11;5;;;;
;;08:36:38;100.175;;;;08:32:45;11;5;;;;
;;08:36:39;0.9987899;;;;08:32:46;11;5;;;;
;;08:36:40;0.9999258;;;;08:32:47;11;5;;;;
;;08:36:41;0.9972789;;;;08:32:48;11;5;;;;
;;08:36:42;0.9995981;;;;08:32:49;11;5;;;;
;;08:36:43;1.002.492;;;;08:32:50;11;5;;;;
;;08:36:44;10.018.333;;;;08:32:51;11;5;;;;
;;08:36:45;10.000.497;;;;08:32:52;11;5;;;;
;;08:36:46;0.9991798;;;;08:32:53;11;5;;;;
;;08:36:47;0.9999919;;;;08:32:54;11;5;;;;
;;08:36:48;10.004.911;;;;08:32:55;11;5;;;;
;;08:36:49;0.9986192;;;;08:32:56;11;5;;;;
;;08:36:50;10.003.802;;;;08:32:57;11;5;;;;
;;08:36:51;0.9997476;;;;08:32:58;11;5;;;;
;;08:36:52;1.000.529;;;;08:32:59;11;5;;;;
;;08:36:53;0.9953095;;;;08:33:00;11;5;;;;
;;08:36:54;0.9945528;;;;08:33:01;11;5;;;;
;;08:36:55;10.098.767;;;;08:33:02;11;5;;;;
;;08:36:56;0.9994012;;;;08:33:03;11;5;;;;
;;08:36:57;1.001.892;;;;08:33:04;11;5;;;;
;;08:36:58;0.9991488;;;;08:33:05;11;5;;;;
;;08:36:59;0.9997229;;;;08:33:06;11;5;;;;
;;08:37:00;0.9985931;;;;08:33:07;9;5;;;;
;;08:37:01;0.9997474;;;;08:33:08;11;6;;;;
;;08:37:02;10.027.417;;;;08:33:09;11;6;;;;
;;08:37:03;0.9985019;;;;08:33:10;11;6;;;;
;;08:37:04;0.9996067;;;;08:33:11;17;6;;;;
;;08:37:05;0.9934047;;;;08:33:12;17;6;;;;
;;08:37:06;0.9987585;;;;08:33:13;17;6;;;;
;;08:37:07;10.082.386;;;;08:33:14;17;6;;;;
;;08:37:08;0.9963034;;;;08:33:15;17;6;;;;
;;08:37:09;10.007.414;;;;08:33:16;15;6;;;;
;;08:37:10;10.023.352;;;;08:33:17;15;6;;;;
;;08:37:11;0.9949775;;;;08:33:18;15;6;;;;
;;08:37:12;10.024.387;;;;08:33:19;15;6;;;;
;;08:37:13;10.043.129;;;;08:33:20;15;6;;;;
;;08:37:14;0.997444;;;;08:33:21;15;1;;;;
;;08:37:15;10.000.188;;;;08:33:22;15;1;;;;
;;08:37:16;100.305;;;;08:33:23;15;1;;;;
;;08:37:17;0.9989111;;;;08:33:24;15;1;;;;
;;08:37:18;0.9986178;;;;08:33:25;15;1;;;;
;;08:37:19;0.9996799;;;;08:33:26;15;1;;;;
;;08:37:20;10.019.795;;;;08:33:27;15;1;;;;
;;08:37:21;0.9964559;;;;08:33:28;15;1;;;;
;;08:37:22;10.008.878;;;;08:33:29;15;1;;;;
;;08:37:23;10.023.247;;;;08:33:30;15;1;;;;
;;08:37:24;0.9981914;;;;08:33:31;15;1;;;;
;;08:37:25;10.013.713;;;;08:33:32;15;1;;;;
;;08:37:26;0.995729;;;;08:33:33;15;1;;;;
;;08:37:27;10.031.639;;;;08:33:34;15;1;;;;
;;08:37:28;10.006.631;;;;08:33:35;15;1;;;;
;;08:37:29;0.9980772;;;;08:33:36;15;1;;;;
;;08:37:30;10.005.394;;;;08:33:37;15;1;;;;
;;08:37:31;0.9940773;;;;08:33:38;15;1;;;;
;;08:37:32;10.020.192;;;;08:33:39;15;1;;;;
;;08:37:33;10.006.858;;;;08:33:40;15;1;;;;
;;08:37:34;1.002.328;;;;08:33:41;15;1;;;;
;;08:37:35;10.027.301;;;;08:33:42;15;1;;;;
;;08:37:36;0.9996139;;;;08:33:43;15;1;;;;
;;08:37:37;10.002.941;;;;08:33:44;15;1;;;;
;;08:37:38;0.9875038;;;;08:33:45;15;1;;;;
;;08:37:39;0.991629;;;;08:33:46;15;1;;;;
;;08:37:40;10.166.699;;;;08:33:47;15;1;;;;
;;08:37:41;10.012.659;;;;08:33:48;15;1;;;;
;;08:37:42;0.9961544;;;;08:33:49;15;1;;;;
;;08:37:43;10.048.958;;;;08:33:50;15;1;;;;
;;08:37:44;1.000.439;;;;08:33:51;15;1;;;;
;;08:37:45;0.9966608;;;;08:33:52;15;1;;;;
;;08:37:46;0.9993422;;;;08:33:53;15;1;;;;
;;08:37:47;1.007.374;;;;08:33:54;15;1;;;;
;;08:37:48;0.9977388;;;;08:33:55;15;1;;;;
;;08:37:49;0.9996136;;;;08:33:56;15;1;;;;
;;08:37:50;1.002.905;;;;08:33:57;15;1;;;;
;;08:37:51;10.001.694;;;;08:33:58;15;1;;;;
;;08:37:52;1.000.304;;;;08:33:59;15;1;;;;
;;08:37:53;10.000.531;;;;08:34:00;15;1;;;;
;;08:37:54;0.9997398;;;;08:34:01;15;1;;;;
;;08:37:55;0.9993413;;;;08:34:02;15;1;;;;
;;08:37:56;10.007.817;;;;08:34:03;15;1;;;;
;;08:37:57;0.9990223;;;;08:34:04;15;1;;;;
;;08:37:58;10.000.015;;;;08:34:05;15;1;;;;
;;08:37:59;10.007.499;;;;08:34:06;15;1;;;;
;;08:38:00;10.003.109;;;;08:34:07;15;1;;;;
;;08:38:01;0.9994938;;;;08:34:08;15;1;;;;
;;08:38:02;0.9979215;;;;08:34:09;15;1;;;;
;;08:38:03;0.9979004;;;;08:34:10;15;0;;;;
;;08:38:04;10.004.511;;;;08:34:11;15;0;;;;
;;08:38:05;10.013.947;;;;08:34:12;15;0;;;;
;;08:38:06;10.002.459;;;;08:34:13;15;0;;;;
;;08:38:07;10.019.578;;;;08:34:14;15;0;;;;
