;Primary Server Requests;;Secondary Server;;Primary Server Sockets;;;Secondary Server Sockets;;;Primary Server;;Secondary Server
time;requests;time;requests;time;allocated;timewait;time;allocated;timewait;time;Bad Request;time;Bad Request
09:54:39;10.005.003;09:54:39;10.000.009;09:54:39;30;0;09:54:39;21;1;09:54:39;0;09:54:39;0
09:54:40;10.000.847;09:54:40;10.000.216;09:54:40;30;0;09:54:40;21;1;09:54:40;0;09:54:40;0
09:54:41;0.9982379;09:54:41;0.999972;09:54:41;29;0;09:54:41;21;1;09:54:41;0;09:54:41;0
09:54:42;0.9992204;09:54:42;10.003.807;09:54:42;30;0;09:54:42;21;1;09:54:42;0;09:54:42;0
09:54:43;10.023.216;09:54:43;10.002.386;09:54:43;28;0;09:54:43;21;1;09:54:43;0;09:54:43;0
09:54:44;0.9947891;09:54:44;0.9994444;09:54:44;30;0;09:54:44;21;1;09:54:44;0;09:54:44;0
09:54:45;0.9978672;09:54:45;0.9999326;09:54:45;28;0;09:54:45;21;1;09:54:45;0;09:54:45;0
09:54:46;10.074.584;09:54:46;0.9999111;09:54:46;29;0;09:54:46;21;1;09:54:46;0;09:54:46;0
09:54:47;0.9974508;09:54:47;0.9998895;09:54:47;28;0;09:54:47;21;1;09:54:47;0;09:54:47;0
09:54:48;0.9976945;09:54:48;10.002.608;09:54:48;29;0;09:54:48;21;1;09:54:48;0;09:54:48;0
09:54:49;10.029.499;09:54:49;0.9999826;09:54:49;28;0;09:54:49;21;1;09:54:49;0;09:54:49;0
09:54:50;10.014.908;09:54:50;0.9998095;09:54:50;30;0;09:54:50;21;1;09:54:50;0;09:54:50;0
09:54:51;0.999446;09:54:51;0.9999818;09:54:51;29;0;09:54:51;21;1;09:54:51;0;09:54:51;0
09:54:52;0.9948614;09:54:52;10.001.039;09:54:52;28;0;09:54:52;21;1;09:54:52;0;09:54:52;0
09:54:53;0.9995155;09:54:53;0.9989986;09:54:53;28;0;09:54:53;21;1;09:54:53;0;09:54:53;0
